# w_1 w_2 DS VF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
2.223161325053772119e-01 1.618890009437846222e+00 1.000000000000000000e+00 1.297353211156623276e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.999800009999999961e+00 5.304938365186553373e-01 3.200994993597891636e+00 1.601947909231723699e+01 1.770535270296067765e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.577812599447973696e+00 1.595149266946241040e+00 0.000000000000000000e+00 1.338955050838853023e+00 8.985875134366522188e-01 4.745550824804510848e-01 1.895677130445605485e+00 1.377559184299971928e+00 1.540086447740385900e+01 1.536657776750886661e+01 1.471465128533569988e+01 1.621733813281669967e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.577812599447973696e+00 1.595149266946241040e+00 1.000000000000000000e+00 1.521968171988613117e+00 8.985976062293449251e-01 4.737274394195218341e-01 1.895688009665626117e+00 1.376357237843055525e+00 1.540085238937634671e+01 1.536656712527459057e+01 1.471213313142432355e+01 1.621867362887982722e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.133466395128503557e-01 1.447097496415915563e+00 0.000000000000000000e+00 1.895487238741643043e+00 1.107614832440589059e-01 4.386667308779255703e-01 6.654169893545903713e-01 1.324439175159115134e+00 7.417623149610771627e+00 1.052094756086555982e+01 1.397508833798116790e+01 1.548747151125377286e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.133466395128503557e-01 1.447097496415915563e+00 1.000000000000000000e+00 1.627452492024538344e+00 1.105201181847355468e-01 4.565705815561661440e-01 6.646913547277414347e-01 1.351200150385969634e+00 7.418429410308297278e+00 1.052125218373040383e+01 1.279321564819566071e+01 1.545773709433488996e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.362684479671350868e-02 5.131326991627812584e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.958275152391325824e-02 0.000000000000000000e+00 5.273745994606019449e-01 0.000000000000000000e+00 5.224082683500310686e+00 2.145653216789078499e+00 5.748999817525181300e+00 3.338789944826462963e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.362684479671350868e-02 5.131326991627812584e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.959732512857498554e-02 0.000000000000000000e+00 5.274262401172506998e-01 1.795420435169749948e-11 5.224082683497111468e+00 2.147657787806056096e+00 5.748942438882603589e+00 3.338789950909652471e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.772691898984400494e-01 3.250963868266451562e-01 0.000000000000000000e+00 8.205681675451632628e-01 5.883096357319927278e-02 0.000000000000000000e+00 4.849027237634434551e-01 0.000000000000000000e+00 3.725561310066004328e+00 2.304996159684706392e+00 2.388272203098373847e+00 3.539719849370841498e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.772691898984400494e-01 3.250963868266451562e-01 1.000000000000000000e+00 1.792059318558406389e+00 5.881933368811902152e-02 1.207795996496633077e-17 4.848549594510687122e-01 1.207795826980327514e-13 3.725614381523089325e+00 2.305019395440520924e+00 2.388270859738855112e+00 3.539719849363110349e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.901577473995629708e-01 3.086875141247687471e-01 0.000000000000000000e+00 4.023393953350571373e-01 1.955556797959709598e-05 0.000000000000000000e+00 8.646999017860330233e-03 0.000000000000000000e+00 1.193863140729529171e+01 1.372442467021545154e+00 1.732236401115788027e+00 2.483374832984905911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.901577473995629708e-01 3.086875141247687471e-01 1.000000000000000000e+00 1.630500013653324309e+00 2.013786527975493492e-05 0.000000000000000000e+00 8.777275165257902162e-03 0.000000000000000000e+00 1.193848665602594039e+01 1.372441171928316717e+00 1.732260884136838985e+00 2.483374832949349020e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.590327691981695990e-01 8.211191304675186098e-01 0.000000000000000000e+00 2.013487892168860594e+00 2.034991436193229683e-02 1.785569259374617523e-01 2.851067249283333882e-01 8.449201959173985310e-01 4.280681128298179594e+00 7.226769582465339958e+00 5.699177510966297433e+00 8.687643400382544456e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.590327691981695990e-01 8.211191304675186098e-01 1.000000000000000000e+00 1.970342922382913198e+00 2.033804713153900337e-02 1.788354885731380794e-01 2.850231795739429086e-01 8.455789345938621304e-01 4.280773956462154750e+00 7.226856248534928362e+00 5.698083766572537456e+00 8.686911468520321478e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.480895710210675453e-01 3.657648182394023229e-01 0.000000000000000000e+00 6.619793089969319144e-01 4.332691280566263424e-03 7.877884364951699756e-15 1.314471909522993420e-01 7.877883786474354885e-11 8.697060511356864865e+00 2.412571178002468564e+00 2.383035658701631476e+00 3.533046934829611185e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.480895710210675453e-01 3.657648182394023229e-01 1.000000000000000000e+00 1.773835803303935421e+00 4.327004476374020706e-03 0.000000000000000000e+00 1.313610821665815998e-01 0.000000000000000000e+00 8.697156187803068761e+00 2.412583706441173703e+00 2.383152238830696046e+00 3.533046934908792736e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.994537659720544198e-01 1.035252522894202665e+00 0.000000000000000000e+00 1.913354431474520334e+00 9.672964089719145175e-02 2.463364694179296099e-01 6.218279517269972301e-01 9.924464629799213400e-01 7.864401402040047451e+00 1.051195323543270099e+01 8.218655798770988952e+00 1.072758579123915013e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.994537659720544198e-01 1.035252522894202665e+00 1.000000000000000000e+00 1.878800153242926596e+00 9.669032641047904664e-02 2.463860985219632482e-01 6.217014493936291464e-01 9.925462534261778602e-01 7.864541960188792480e+00 1.051254860537483005e+01 8.219717336445286904e+00 1.072747491296453326e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.223903250454620117e+00 7.802353891912324757e-01 0.000000000000000000e+00 1.016415543959257040e+00 4.954331263076589692e-02 1.103898787502081702e-01 4.449665873863988819e-01 6.642994960545316463e-01 1.372072304860043701e+01 6.837064492064000909e+00 4.664677260192257258e+00 7.314966188087174359e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.223903250454620117e+00 7.802353891912324757e-01 1.000000000000000000e+00 1.907919484231708873e+00 4.956457491667131537e-02 1.102228859424375651e-01 4.450629152244727771e-01 6.637967022672076611e-01 1.372061601767109096e+01 6.837021266254766694e+00 4.664704410196563344e+00 7.315524847850668699e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.076736615610066172e+00 3.971868777975116060e-01 0.000000000000000000e+00 5.506649467229538519e-01 3.254725925477936019e-03 9.751767986833323900e-17 1.139006071267818637e-01 9.751767986833324947e-13 1.278100302359735885e+01 2.351270204049026091e+00 2.330024040436041499e+00 3.469368450788016034e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.076736615610066172e+00 3.971868777975116060e-01 1.000000000000000000e+00 1.756261985374129475e+00 3.254997011078627524e-03 0.000000000000000000e+00 1.139074371269608726e-01 0.000000000000000000e+00 1.278099543470879951e+01 2.351269602190254382e+00 2.330005772154274624e+00 3.469368450793066661e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.583536147656068982e-01 1.712730637110122522e+00 0.000000000000000000e+00 1.863248251763744090e+00 1.184765813736567697e-01 1.000000000000000000e+00 6.882085745384443065e-01 1.999800009999999961e+00 7.585951439094049675e+00 1.053140545707343989e+01 1.619181456419387288e+01 1.799497515447988150e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.583536147656068982e-01 1.712730637110122522e+00 1.000000000000000000e+00 1.384800763137216340e+00 1.183496323508053394e-01 9.999999999996803668e-01 6.878399623043902622e-01 1.999800009999680217e+00 7.586361008253048155e+00 1.053145536090149292e+01 1.619183586954997267e+01 1.799497515447930951e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.843859000089186795e+00 7.619557504797720704e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.084778071061537123e-03 1.999800009999999961e+00 1.108820116224172037e-01 1.999800009986343952e+01 0.000000000000000000e+00 5.656148001868873010e+00 2.361095527563032981e+00 0.000000000000000000e+00 3.250125446692255338e+00 2.168031115820729104e-01 0.000000000000000000e+00
1.843859000089186795e+00 7.619557504797720704e-02 1.000000000000000000e+00 0.000000000000000000e+00 9.999999999997134514e-01 4.732282473649802521e-03 1.999800009999713302e+00 1.373841220895543336e-01 1.999800010000000228e+01 0.000000000000000000e+00 5.646870139442379255e+00 2.331648738171563817e+00 0.000000000000000000e+00 3.250125447318558347e+00 2.168031122459440907e-01 0.000000000000000000e+00
1.407208157427074946e+00 3.517899590735878990e-01 0.000000000000000000e+00 3.867490538912763398e-01 5.245008607645673150e-03 0.000000000000000000e+00 1.446450199395292457e-01 0.000000000000000000e+00 1.694078811363782577e+01 1.320434729173970867e+00 1.738318745021458112e+00 2.442918714215623677e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.407208157427074946e+00 3.517899590735878990e-01 1.000000000000000000e+00 1.622525580440091098e+00 5.250725477300803405e-03 0.000000000000000000e+00 1.447239891752764573e-01 0.000000000000000000e+00 1.694070037004516394e+01 1.320422156131943803e+00 1.738426702146986580e+00 2.442918714231453237e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.569384796502825807e-01 3.604911449567483328e-01 0.000000000000000000e+00 9.703640247376648098e-01 6.851368562235551907e-02 0.000000000000000000e+00 5.233034020263687136e-01 0.000000000000000000e+00 3.379600625378755385e+00 2.756457590329663976e+00 2.754352398180164752e+00 4.010391423557750912e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.569384796502825807e-01 3.604911449567483328e-01 1.000000000000000000e+00 1.850476562208744458e+00 6.853736946068664238e-02 0.000000000000000000e+00 5.233929072959714324e-01 0.000000000000000000e+00 3.379501175084796305e+00 2.756411070427666754e+00 2.754479936950931407e+00 4.010391423556211699e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.338222541797596588e+00 1.232571502199163005e+00 0.000000000000000000e+00 1.331607016300313528e+00 6.348045208445326493e-01 3.548366425536828017e-01 1.593293305341859423e+00 1.191163347571521536e+00 1.324555101347626440e+01 1.145841078960952686e+01 1.032020688021962940e+01 1.222498652769150418e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.338222541797596588e+00 1.232571502199163005e+00 1.000000000000000000e+00 1.741314517678518081e+00 6.351962385273831613e-01 3.558231195959125071e-01 1.593784013514541575e+00 1.192818260381675266e+00 1.324500578217178770e+01 1.145794871571678186e+01 1.031808938955732025e+01 1.222314773568009727e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.365118808993438071e-01 1.952444996647229480e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.865384638071949702e-04 9.999999999894398917e-01 2.711655025111120096e-02 1.999800009989439742e+00 1.655449263912621705e+00 5.694929570904602834e+00 2.166990590963953078e+00 1.999800009998919492e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.374547787069173799e+00
3.365118808993438071e-01 1.952444996647229480e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.354925619343259325e-03 1.000000000000000000e+00 1.156437660521638933e-01 1.999800009999999961e+00 1.557085690799605127e+00 5.683540085234680461e+00 5.617603896274938613e+00 1.999800009995526295e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.374547787263115772e+00
1.354572528982311397e+00 1.124167966689302522e+00 0.000000000000000000e+00 1.202750425794876010e+00 4.289478708216766800e-01 2.552103476379063429e-01 1.309682255505019377e+00 1.010166978162308604e+00 1.391560970798054342e+01 1.033989787733077925e+01 8.642700615524532282e+00 1.104834109540507647e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.354572528982311397e+00 1.124167966689302522e+00 1.000000000000000000e+00 1.786117217178044836e+00 4.288210172095149875e-01 2.553086504365647547e-01 1.309489144268695338e+00 1.010361698251420082e+00 1.391582427602429917e+01 1.034006861382452946e+01 8.641913452760773495e+00 1.104812473974999776e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.927718520281261450e-01 1.940254149944500961e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.555364891315827447e-01 9.999999999996029842e-01 7.885623214363748357e-01 1.999800009999602945e+00 7.676805458008710836e+00 2.925415694613034745e+00 2.709244474648857093e+00 1.999800010000000228e+01 6.386004762780382940e-11 6.535496374149564968e-11 6.512797912395520104e-11 6.345726861441302047e-01
8.927718520281261450e-01 1.940254149944500961e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.084928381977298302e-05 1.000000000000000000e+00 1.258426890728428157e-02 1.999800009999999961e+00 8.539003294149180689e+00 3.449038070471189599e+00 5.622524608646585875e+00 1.999800009998005024e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.345726855779549869e-01
1.003631260310392292e+00 1.943594768570176212e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.264375474933991939e-01 1.000000000000000000e+00 7.109611844665270075e-01 1.999800009999999961e+00 9.131663613683665304e+00 3.579037530996198591e+00 5.297319215798423464e+00 1.999800010000000228e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.448017520184642581e-01
1.003631260310392292e+00 1.943594768570176212e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.321821247326409586e-04 9.999999999806664652e-01 4.593878666618094603e-02 1.999800009980666315e+00 9.870577389017308079e+00 3.436151590688347301e+00 2.711913909477648321e+00 1.999800009997104411e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.448017505854628739e-01
1.742185784340152255e+00 4.598965206136614303e-01 0.000000000000000000e+00 3.668108699316552368e-01 2.635381372185505722e-01 0.000000000000000000e+00 1.026519333057580141e+00 0.000000000000000000e+00 1.999800010000000228e+01 1.736746785382189406e+00 2.064834959028882366e+00 3.329004029421728905e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.742185784340152255e+00 4.598965206136614303e-01 1.000000000000000000e+00 1.726395013403139833e+00 2.635381372182515336e-01 0.000000000000000000e+00 1.026519333056997718e+00 0.000000000000000000e+00 1.999800010000000228e+01 1.736746785386730885e+00 2.065682931260645283e+00 3.329004029420706612e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.425408341242603516e+00 8.898083407771030240e-01 0.000000000000000000e+00 9.328609886321325151e-01 2.822414919420934698e-01 1.578928325136039756e-01 1.062328519033132190e+00 7.945146513030391100e-01 1.540139432663107755e+01 7.521872871486301904e+00 5.269617621295592969e+00 8.260076395430047569e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.425408341242603516e+00 8.898083407771030240e-01 1.000000000000000000e+00 1.865899350349275565e+00 2.821615877897092339e-01 1.578163224966542821e-01 1.062177879353226384e+00 7.943226260086001522e-01 1.540156170405854930e+01 7.521994667762068154e+00 5.270091270674686079e+00 8.260289756867386757e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.067013956151080301e+00 3.017245553293839144e-01 0.000000000000000000e+00 3.780217144671180751e-01 8.369897048276010759e-07 0.000000000000000000e+00 1.640790909146446104e-03 0.000000000000000000e+00 1.291678946847365062e+01 1.178702342543555215e+00 1.699423093274874619e+00 2.289593113630480126e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
