# w_1 w_2 VF 
7.930795975554397970e+00 2.186280092439196299e+00 -7.810298719822169611e-01
2.551282607826303561e+00 3.366063118057613934e+00 -5.177565890481128363e-02
2.048268860008195968e+00 1.968650678831089573e+00 -5.223141440402598867e-01
3.005293309752982811e+00 5.028185854128570220e+00 4.128900329420437387e-02
3.332789221752441300e-01 1.148591000840419873e+00 -7.419900016412916965e-01
7.079642979336756348e+00 2.995850850263428011e+00 -6.606720400666190596e-01
8.631581040957453377e-01 8.450094674570289399e+00 -9.369101716387771006e-01
1.019511026233756557e+00 2.524368189728732892e-01 -9.289964458208772591e-01
1.734004629943091402e-01 2.190115640810051112e-01 -9.766011314426690237e-01
4.497764870161399919e+00 6.965619354110071271e+00 3.910192781471177881e-02
2.440067354574015024e+00 3.788116530885245581e+00 3.782027568897294856e-02
5.587945855510977111e+00 2.863050645305483144e+00 -5.925416890998040920e-01
3.653425574154177125e-01 9.422923207315274385e-02 -1.003288662801268494e+00
3.225528906343531066e+00 3.273214784751591555e+00 -2.241441819176057670e-01
8.115877719737692786e+00 6.038118058741481775e+00 -4.462005196271447982e-01
5.058607324859327292e+00 9.399759755891141211e+00 -2.241214337250039268e-01
8.443755600602669276e+00 7.201144929595127309e+00 -3.719972070609610104e-01
2.189160411863862343e+00 2.289986213143668237e-01 -9.598111165780884857e-01
9.536065762070258245e+00 4.608618028166649339e+00 -8.564473415489166630e-01
8.692043448645755177e+00 1.419405855515136983e+00 -9.160638995291907616e-01
4.794799870290118449e+00 5.935810121448957588e+00 3.809295920083988207e-02
1.602890674080000410e+00 3.510530230415985109e+00 -5.260883876376221124e-02
1.562376016968221260e+00 6.980759863945638521e+00 -2.569428460518121682e-01
2.168057478942966299e+00 7.632330516841562940e+00 -2.103736225904340174e-02
4.664266376653334767e+00 1.386082734103978753e+00 -8.205218301161134598e-01
3.365339327943230874e+00 2.476074567326693732e+00 -5.055750546512109977e-01
8.582890406592925459e+00 7.055902720499229730e+00 -4.382635960052497781e-01
8.919049759477150063e-01 5.432107471411439015e+00 -6.482959296211427969e-01
8.122814249334961545e+00 6.987932980033430219e+00 -3.196069519487678701e-01
5.507223195507983782e+00 1.130995115753302693e+00 -8.810400644432999639e-01
6.358266583706807751e+00 4.460009345448599088e-02 -1.004763015441615392e+00
1.746770535340788966e+00 7.396772578045454516e+00 -1.878583791164727401e-01
7.732259712978100552e+00 2.986623785461426817e+00 -7.071115233396042532e-01
8.570841281103529496e+00 1.752727706010546838e+00 -8.566055562878860385e-01
2.682560176900186111e+00 4.037100745908514199e+00 4.139484989395247894e-02
1.609840511407054642e-01 4.897279233196397463e+00 -1.008788178288740234e+00
2.836440578985348182e+00 4.744430541783894562e+00 4.349240529659015309e-02
8.639924458744983049e-01 6.173975222503813143e+00 -6.451815634448303527e-01
7.767704787798910715e+00 2.853388454564882881e+00 -7.242674593866660349e-01
2.930043453116286223e+00 9.275201480333459259e+00 -3.866638617765940644e-01
5.586113200449022820e+00 5.917387008043084151e+00 -3.004758145003849634e-02
6.975550624332731431e+00 7.662868264177514988e+00 3.449019470149128352e-02
9.838332929532626281e+00 7.734759294080211234e+00 -9.256821584248293711e-01
5.064559832154347241e+00 4.488823546273600584e+00 -2.885077574681216284e-01
9.320068191815545688e+00 6.402569616160139532e+00 -7.706248605145570307e-01
6.140688241109073076e+00 6.404172894415740558e+00 -4.263673571203474566e-02
6.424237150800714780e+00 4.290695250129822114e+00 -4.480032907196700442e-01
2.927283945878782934e+00 1.571211394199113487e+00 -7.246019491519526401e-01
6.251114484868131038e-01 6.462444599180998672e+00 -7.568790004214953626e-01
3.205025159473336327e+00 3.063145530374184577e+00 -2.887286667575890142e-01
9.333285102713196224e+00 2.269360327600573157e+00 -9.269275252845969870e-01
2.247644706296402006e+00 9.373465760423033144e-01 -8.371611100050959653e-01
1.178489474457742991e+00 9.080131897882951719e+00 -9.373895289868119374e-01
5.782938374856248842e+00 2.295192417969166510e+00 -7.006717705900578075e-01
4.888694797836519612e+00 6.367543785451533545e+00 4.005807894460344798e-02
3.280117161464552122e+00 9.530303247615519169e+00 -5.667109994701678977e-01
9.039781522030461147e+00 7.946050738978315264e-01 -1.000774546079674199e+00
5.185477641483903000e+00 9.375101836781812636e+00 -1.719499033006310906e-01
2.560239318141174891e+00 4.606708621901438594e-01 -9.735596147512342036e-01
3.504250404812233821e+00 6.263976771961789147e+00 4.074819086939607260e-02
6.583356155472763760e+00 3.030358883159095296e+00 -6.299649949705666829e-01
3.552063306738241444e+00 5.891219414204046601e+00 3.878109351764402746e-02
8.372592319333948652e+00 6.712933230395785600e-01 -9.773555007948948603e-01
7.351070133002103546e+00 5.051722187244233275e+00 -4.443015976027513414e-01
1.009185208009792722e+00 3.625088958379256709e+00 -3.895606118842325216e-01
1.100679882912960483e+00 5.104053305943136998e+00 -4.186619313477875082e-01
6.630140921878137306e+00 5.987311471021909526e+00 -2.301112592763001619e-01
9.353283242454844881e+00 6.747933349561977323e+00 -7.833692924874419150e-01
8.248801231283641400e+00 6.882195328775005727e+00 -3.652644077501753239e-01
2.847676336496620664e+00 3.432073080599428838e+00 -9.016084758546183409e-02
2.956368195984673264e+00 8.542159905491077510e+00 3.365082181687251150e-02
6.048247886339090940e+00 5.898439375712351662e+00 -1.301036956992376314e-01
6.807990019195997888e+00 7.335067777023974500e+00 1.296461593776920829e-02
7.861888484083630502e+00 3.633237618782525935e+00 -6.322188856796109313e-01
3.884313044552322403e+00 9.843681944875958933e+00 -9.670774566585458309e-01
8.878433648463335714e+00 1.679251805436339229e+00 -9.040181478202498067e-01
3.615159548955467761e-01 3.922365981190741646e+00 -8.731295087015835676e-01
4.002288344211830662e+00 1.742868180741622197e+00 -7.172374602296414103e-01
3.663460354349791448e+00 6.179273286201442339e+00 3.985337121253262893e-02
3.900139121880687565e+00 4.688501346597693242e+00 1.884173465328320418e-02
2.154124138119995369e+00 3.894778080370562279e+00 3.723813575260814801e-02
5.469206273454486400e+00 3.861828242540867873e-01 -1.002168335751907113e+00
3.046667651655079467e+00 5.935469646588013681e+00 3.876392445728171765e-02
3.965263131474933811e+00 5.222626674835364469e+00 3.941338559863671875e-02
3.452933721657815980e+00 5.209260182187726684e+00 4.096369628801710405e-02
5.305805232916819492e+00 6.170982250354816401e+00 3.639877487802278822e-02
4.706404444031176304e+00 7.526883842988939755e+00 4.164248315864904626e-02
1.024585232290241565e+00 6.077161516401103469e+00 -5.722088019155222582e-01
3.471318676034746531e+00 9.785733347059894172e+00 -8.017038590587144409e-01
1.708562164086300017e+00 3.222352712947592845e+00 -1.024509611724067071e-02
2.984095949701783379e+00 1.848345794862428004e+00 -6.549312707019820934e-01
6.995348185845920774e+00 3.863303713912212611e+00 -5.528714310944768950e-01
8.630111447795403290e-01 8.506463867432575654e+00 -9.451115426083154247e-01
4.117567670842110950e+00 5.334991991568970526e+00 3.902925312699823124e-02
2.704891847299584651e+00 6.819689378468421381e+00 4.204664407690295036e-02
7.599536338164976534e+00 4.235302768450953437e+00 -5.603232912957307743e-01
7.893292191219501319e+00 2.918554118186047930e+00 -7.264523840153326306e-01
4.688209631538886590e+00 1.176043814423653799e+00 -8.565673032848986068e-01
3.694671847787944774e+00 2.277242736396820177e+00 -5.927990342706817017e-01
2.000859807662133782e+00 5.626444940540783257e+00 -1.117539901170605532e-02
2.757079582698639175e+00 1.708581809991770228e+00 -6.771925199327033518e-01
4.586861760304449809e-01 3.190986544550804993e+00 -7.152011618268181437e-01
2.170395386837999097e-02 9.770528718867588225e+00 -9.972144957787897335e-01
7.997604123429167267e+00 7.331343328075984545e+00 -2.249890087551348339e-01
1.321283244044202609e+00 2.808013752165948063e+00 -1.972550926710701091e-01
4.158504897051393812e+00 1.207317389763860049e+00 -8.318350896840296382e-01
8.092796116239160398e+00 8.950670049600386591e+00 5.294445169828287945e-02
8.529310773428045778e+00 8.075100709736490856e+00 -2.237849124116642885e-01
3.246800042124377672e+00 5.401937516451079446e+00 4.029253318095582515e-02
3.543483007255327610e+00 9.807981039839257065e+00 -8.332010452295914860e-01
7.823691499398130134e+00 4.429742418034380513e+00 -5.656693220602160288e-01
3.960675141271732258e+00 9.785933464047705810e-01 -8.609575671888312076e-01
4.868829599973286015e+00 8.511259531727551675e+00 3.608059430431942438e-02
5.089971995440799368e+00 1.500376685235181862e+00 -8.312439400894503505e-01
1.275634028386920971e+00 5.890268068222711761e+00 -4.115541003157954236e-01
4.872995674673461508e+00 5.249909255870714553e+00 -3.535691112831473859e-02
9.503668611462915194e+00 5.184348944055811259e+00 -8.391813538802148642e-01
9.278098766915283235e+00 2.081523547344676039e+00 -9.266877021471936482e-01
3.470111878660666616e+00 1.765439632961235183e+00 -6.960495128386416930e-01
4.250671086016315492e+00 4.422907743930667657e+00 -1.283793997334239378e-01
4.096410323853394431e+00 6.047125398981082256e+00 3.399722517318082282e-02
4.473648560065599966e+00 1.257250830234349637e-01 -9.723468999185373995e-01
5.228562183222577042e-01 5.937347450934959525e+00 -8.527518581869211189e-01
9.636846113989314233e+00 1.794978390233691101e+00 -9.995256143343453914e-01
3.212399133431721676e+00 6.206694845879536793e+00 3.897789453820799110e-02
9.373880221265698864e+00 9.473668306159188646e+00 -3.532316377254032247e-01
4.377108775678927977e+00 5.771567449438423481e+00 3.675320219944788747e-02
4.798166055572100852e+00 1.342952485919260086e+00 -8.362652909473157203e-01
2.401441862400852223e+00 5.187707875849859818e+00 3.305381125845752166e-02
6.643597300104419290e+00 5.762034190622368435e+00 -2.676263014729665102e-01
2.675633986998564584e-01 9.832181128469349218e+00 -1.006228370392130422e+00
2.386464168982852740e+00 8.448033605587696115e+00 -3.542493148203940123e-02
7.723166705606852034e+00 2.133193795737400755e+00 -7.874945001880688800e-01
3.367325098905822767e+00 5.290088240941872577e+00 4.075301409111053985e-02
3.421313751227530453e+00 5.934908109913026308e+00 3.899073567796218498e-02
2.435178199976705482e+00 1.291077048339802857e+00 -7.603975341578821379e-01
2.964877881595313625e+00 9.854496172200658322e+00 -8.120082523501542804e-01
1.108839269123092164e+00 5.046805189636335953e+00 -4.069040783182318322e-01
2.279775108616564516e+00 4.803691204910424339e+00 3.532324238344752843e-02
1.076551707740327352e-02 2.592328428590530698e-01 -9.514476658927362163e-01
2.176953709663011605e+00 8.146117765541534439e+00 -9.069921620452436883e-02
9.040345459326314170e+00 5.627638200994710793e+00 -7.201178680076848471e-01
4.885817993898692535e+00 7.650675889316829181e-01 -9.254145848102671712e-01
1.446608387019799324e-01 4.609146468115510764e+00 -9.783400409110125651e-01
2.854533813453817181e+00 2.716647587903793681e+00 -3.433841548616785033e-01
4.370488553109943552e+00 8.082141013317363232e+00 3.977611006333248156e-02
9.209399942806504313e-01 5.467850712318244710e+00 -6.389215643597268013e-01
8.076799496090892871e-01 5.684808017505221578e+00 -7.348088525703690976e-01
5.689022157296305338e+00 4.682094816037706053e+00 -3.249383366326727973e-01
3.573403441458762320e+00 9.176378315879963665e+00 -1.931401629355240512e-01
1.628097149011516143e+00 7.062346770511203076e-01 -8.371259283064065304e-01
3.899428197835956400e+00 2.502371396124085101e-01 -9.699373454722702848e-01
1.688790379941186082e+00 2.279487463063098129e+00 -3.311508617047436154e-01
8.262945361213314133e-01 5.419272767988034811e-01 -8.667788341799422813e-01
9.244633177142549840e+00 2.299339066545889043e+00 -9.071889115995744879e-01
3.944743906723732874e+00 7.446211737655133334e+00 4.112292569083519922e-02
6.675209083551450817e+00 9.141628351298788147e+00 6.817361561749391008e-02
9.894163485221943333e+00 6.304836109360927310e+00 -9.912694984703882550e-01
9.842474070783239881e+00 6.811623279243313789e+00 -9.473723111221918902e-01
4.689222134517676110e+00 3.576053283149887463e+00 -4.105748772470416696e-01
5.630724805349051287e+00 5.713600893741432429e+00 -8.797907594108478335e-02
3.776474687990667434e+00 4.968796779262851793e+00 4.148295980319227638e-02
3.713104454835681745e-01 1.190720826053658365e+00 -7.313129951769763437e-01
9.709069008245716503e+00 7.082242965668896773e+00 -9.079808818546949434e-01
1.594236397770385505e+00 3.966632281016401418e+00 -8.227612029889153078e-02
7.327390882017930984e+00 6.431683029961859921e-01 -9.703643963203324452e-01
5.851832145987495792e+00 9.269566079230337152e+00 3.705973578441712490e-02
1.811491032389061173e+00 7.409546935437013815e+00 -1.559473466580936218e-01
9.818070444526373564e+00 8.364689630584352997e+00 -8.713034865583706434e-01
9.823562608336644075e+00 8.727142183013826937e+00 -8.955209522272411515e-01
1.659466950383319928e+00 4.194251818583070168e+00 -6.465552134757412972e-02
9.331605941968888374e+00 2.123589355755148844e+00 -9.338468510912637521e-01
6.434307740929642527e+00 5.705838257845204708e+00 -2.426554538894194479e-01
6.995927299278714706e+00 3.841037358463187168e+00 -5.553416911265431910e-01
4.762154719424225746e+00 6.290930551134913173e+00 4.042513335798769702e-02
2.203902371797810567e+00 7.017650065931928971e+00 6.115873548377948055e-03
4.545141371865509150e+00 7.581366838167645783e-01 -9.125694100191142910e-01
1.032068288355781682e+00 3.854681366485674943e+00 -3.971857976535257961e-01
1.581791923867695626e+00 3.152166534617847571e+00 -4.485526712731680021e-02
7.461469786857704456e+00 2.586364248188222970e+00 -7.425348874775575814e-01
5.635803862575971657e+00 5.669992702692666420e+00 -1.001460148237325321e-01
2.544214793705855016e+00 5.236940182546164557e+00 3.678432422556365822e-02
8.847955014311557065e+00 3.904677254318451585e+00 -7.628484443887388888e-01
9.081094783160194694e+00 7.900468764041032266e+00 -5.127159508580143576e-01
6.108043218714281686e+00 5.912574385229844687e+00 -1.389393737226751746e-01
3.216217633326259318e+00 2.246804405477449418e+00 -5.577963280788655887e-01
1.744476035255122737e+00 6.789489595072429884e-01 -8.516765888265700468e-01
4.074376183491092540e+00 7.500433724111669420e+00 4.119264367912078839e-02
8.138501367471407733e+00 3.419399915048318417e-01 -9.904898371882253638e-01
3.947554201205632829e+00 7.446795464128696196e+00 4.112403006099007996e-02
7.236616305780110281e+00 3.762655979770399561e+00 -5.811021847932752449e-01
8.076133412564660219e+00 6.355193596879853857e+00 -3.971620306552489099e-01
2.650530469188052685e+00 3.362550335422557879e+00 -7.495423863631245354e-02
4.611944945660335193e+00 1.573275726162121968e+00 -7.825778781603840439e-01
3.431109403402571978e+00 1.323619380244953403e+00 -8.002670103921212252e-01
1.649105990508505704e+00 4.059306945024482305e-01 -9.012813398026418010e-01
8.991202735346668362e+00 8.319662863021948240e+00 -3.915912977698177144e-01
7.873179214706231832e+00 3.069005605072941290e+00 -7.093159028571439650e-01
8.555123622620035562e+00 9.862997942809581531e+00 -1.593223388452773559e-01
3.595572551238972459e+00 4.773257496646460929e+00 4.074343294010196459e-02
7.360435055359289436e+00 6.244414372574933481e-01 -9.710981254769321946e-01
3.098866433612486038e-01 8.036917567518253591e+00 -9.897918924157447229e-01
7.065790697003344611e+00 2.787670323848737031e+00 -6.913897794820268450e-01
4.886797210880018838e+00 7.268243190606223258e+00 4.297510627654999027e-02
6.006287632134889698e+00 9.477669536613403167e+00 -6.493059358870945097e-02
6.660282812228522253e+00 1.960759961418636621e+00 -7.930787899440389088e-01
2.573594807414934404e+00 7.719893438402317010e+00 2.966453858170003954e-02
7.492133649973604648e-01 5.110141031941437539e+00 -6.635952869489880612e-01
1.948011786166538917e+00 8.416861474569827806e+00 -3.004721750295282767e-01
8.892897068435564378e+00 1.062123017896072108e+00 -9.723546791927553112e-01
9.261907424619977292e+00 3.283015460422871623e+00 -9.259346445146032778e-01
1.768964651599417515e+00 8.082286686336335180e+00 -3.172917472552883034e-01
8.459480539250298747e+00 7.433045395465581073e+00 -3.356268338897308023e-01
2.165100671803590782e+00 7.213076350707980033e+00 -1.128657199929605781e-02
