# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
1.072484068579266676e+02 1.162724837146194687e+02 1.000000000000000000e+00 8.638986383317837081e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.554332126969033762e-06 2.074080158216762282e-02 2.195803001265068666e-01 1.827939344895598284e-01 9.378111930876249502e-01 1.061293797602534283e+02 1.146048405634320062e+02 1.075227378961533589e+02 1.175148070770724331e+02 3.227578098695196591e-04 2.043218368581248279e-04 5.251906242416735753e-04 4.808288224586992204e-04
1.075227378961533589e+02 1.175148070770724331e+02 1.000000000000000000e+00 8.582960989193995083e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.522866537825663229e-06 2.867164137503308563e-02 2.263475575041605237e-01 2.615197974954496241e-01 9.523687505709133028e-01 1.060819791088280937e+02 1.147218383359709009e+02 1.078212712061904170e+02 1.188700600118607440e+02 3.298153696398851194e-04 1.889209255809189570e-04 5.365809854177934143e-04 4.914109412170325486e-04
1.078212712061904170e+02 1.188700600118607440e+02 1.000000000000000000e+00 8.521790125922312775e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.485547968145175630e-06 4.035051097970188128e-02 2.307562081794126141e-01 3.649108804215798196e-01 9.609240569417261124e-01 1.060131677752236783e+02 1.147344270766418930e+02 1.083186636738683859e+02 1.203475820555697453e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.083186636738683859e+02 1.203475820555697453e+02 1.000000000000000000e+00 8.454911249526393391e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.438664989697696373e-06 5.383343451740463248e-02 2.417600719622897132e-01 4.535025314336805780e-01 9.839554858289485395e-01 1.061731833028926388e+02 1.152450460660052869e+02 1.099820524056393509e+02 1.219317355255749362e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.061731833028926388e+02 1.152450460660052869e+02 0.000000000000000000e+00 8.938833350764969765e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.318714482446067261e-06 4.867824066781700765e-02 3.319422481827042359e-01 3.116654804558567360e-01 1.153113894375249693e+00 1.048139626470714347e+02 1.131350891175842293e+02 1.068965755760152661e+02 1.162661759406338149e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.048139626470714347e+02 1.131350891175842150e+02 0.000000000000000000e+00 8.922227796899564467e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.112638077211143550e-06 1.153337686790756322e-02 3.201720979816377044e-01 1.488238438583755485e-01 1.133380401457688258e+00 1.037902551598478453e+02 1.118403123211784020e+02 1.058551932992430409e+02 1.140932576137262231e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.037902551598478453e+02 1.118403123211784020e+02 0.000000000000000000e+00 8.896057126392360459e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.888771915413248956e-06 7.282929521270631312e-04 3.034864672553677645e-01 7.101443709829458051e-02 1.100840498841646031e+00 1.029125760101496212e+02 1.111819136678150244e+02 1.049883674967194480e+02 1.127813194341516123e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.029125760101496212e+02 1.111819136678150102e+02 0.000000000000000000e+00 8.896236907511116954e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.161660356992780706e-06 0.000000000000000000e+00 3.048798500686753510e-01 1.799173892397409880e-02 1.083763444150796396e+00 1.020282929770367559e+02 1.106772896568079148e+02 1.045461831491389972e+02 1.121396380299145505e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.020282929770367417e+02 1.106772896568079148e+02 0.000000000000000000e+00 8.873901955646026352e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.441087425634963232e-06 0.000000000000000000e+00 3.147693084682586795e-01 0.000000000000000000e+00 1.046578055790882367e+00 1.010475167174235338e+02 1.099471425255691770e+02 1.042565082038456268e+02 1.117002288736557603e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.042565082038456126e+02 1.117002288736557460e+02 1.000000000000000000e+00 8.842429099903754697e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.781746300024218164e-06 3.010286185000687897e-02 1.381366908079614264e-01 1.113947540755902965e-01 7.201357382667046281e-01 1.034618920998556320e+02 1.111133583239389822e+02 1.052785313491702084e+02 1.128895564934537532e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.052785313491702226e+02 1.128895564934537532e+02 1.000000000000000000e+00 8.801395094393145158e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.667557546938918272e-06 3.520437721090419192e-02 1.696141164783993571e-01 1.469097872877657140e-01 8.089081626766561062e-01 1.044070196294336768e+02 1.120073445480289820e+02 1.061391687150876351e+02 1.140180334884279461e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.061391687150876351e+02 1.140180334884279461e+02 1.000000000000000000e+00 8.754389108380822293e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.596328431646234822e-06 2.632272185095263506e-02 1.935663192314099890e-01 1.443663346073044140e-01 8.789095830304152202e-01 1.052347391621010786e+02 1.130287806698430586e+02 1.068379542048438111e+02 1.151301217628546851e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.068379542048438111e+02 1.151301217628546993e+02 1.000000000000000000e+00 8.697802159159198077e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.567523571640802912e-06 1.866170448773496471e-02 2.092776264876966552e-01 1.468414911357439623e-01 9.175890381087852266e-01 1.058855142348014056e+02 1.140007094649631512e+02 1.072507737417773797e+02 1.162817268079338504e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.072507737417773797e+02 1.162817268079338504e+02 1.000000000000000000e+00 8.638547697888063759e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.554155466487178265e-06 2.078403345257096024e-02 2.196457698620059573e-01 1.832524168564902967e-01 9.379458521714920671e-01 1.061297188632648414e+02 1.146072259309328416e+02 1.075247899892315075e+02 1.175248696049843034e+02 3.276262351121330199e-04 2.074890694754652487e-04 5.331103156509574628e-04 4.880846091832994650e-04
1.075247899892315075e+02 1.175248696049843034e+02 1.000000000000000000e+00 8.582514382524975005e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.522586540857823387e-06 2.874846988202450770e-02 2.263886411065439419e-01 2.622494247853085492e-01 9.524559811314294855e-01 1.060812479029342370e+02 1.147219082354876747e+02 1.078240738983019895e+02 1.188810498527190731e+02 3.264087568599482320e-04 1.864814371477210766e-04 5.310383329648021671e-04 4.863354691001706663e-04
1.078240738983019895e+02 1.188810498527190873e+02 1.000000000000000000e+00 8.521285264092619549e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.485245975101938675e-06 4.045635838936123552e-02 2.307910410285236025e-01 3.657568041823521243e-01 9.609861250222622164e-01 1.060131340008083924e+02 1.147351275522967171e+02 1.083244531301732678e+02 1.203595128739520277e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.083244531301732678e+02 1.203595128739520135e+02 1.000000000000000000e+00 8.454364496258834905e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.438229405910635012e-06 5.394293204867006697e-02 2.418894186675151214e-01 4.540634790940268894e-01 9.842286166165137296e-01 1.061767461761991314e+02 1.152528201630047562e+02 1.100010891325306375e+02 1.219442753395550767e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100010891325306233e+02 1.219442753395550767e+02 1.000000000000000000e+00 8.373558255463691147e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.358957947119209100e-06 8.955447469517940906e-02 2.606807651140959359e-01 5.970419686734197429e-01 1.021740367629494939e+00 1.077519449044384032e+02 1.172391634553505355e+02 1.128081471260112636e+02 1.234926621307917287e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.128081471260112778e+02 1.234926621307917287e+02 1.000000000000000000e+00 8.284271671288596650e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.275112706490428865e-06 2.018790748454121209e-01 2.904112946154102648e-01 8.945151024482843605e-01 1.074130406387937331e+00 1.106057667586336777e+02 1.202803277389111400e+02 1.151910170201159644e+02 1.248504563690166549e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.106057667586336919e+02 1.202803277389111400e+02 0.000000000000000000e+00 8.766432537207369258e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.280610492070595886e-06 1.400491032950101911e-01 3.803881984286682227e-01 7.609329205747747960e-01 1.223927580239006829e+00 1.087467990421216086e+02 1.170466933091684041e+02 1.090277905420071534e+02 1.213834569990429344e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
