# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 mu_2_2 mu_3_2 mu_4_2 mu_3_3 mu_4_3 mu_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.469005829193523311e+02 1.280928869180480376e+02 1.401958619989001988e+02 1.040755417281138762e+02 2.000000000000000000e+00 -2.683449853307733335e-01 1.109252342397226698e-02 2.152217505914481244e+00 2.040527245435042042e-05 2.701001343987018410e-01 5.659147714962229347e-01 3.872190496512095126e-01 3.213563370464498914e-01 7.766766082847453845e-01 1.114637020626439545e+00 8.041509325840699995e-01 9.519294265683531098e-01 1.529372026221625731e+02 1.161264156551379898e+02 1.398795894908485309e+02 9.890075145310773053e+01 1.750972804277066359e+02 1.415291343853112380e+02 1.201211938628772344e+02 8.839039735801323161e+01 1.598368293764276302e+02 1.203503395238167002e+02 1.669225606613582613e+02 9.872930540865969817e+01 1.533576299477088583e+02 1.193649895356816728e+02 1.248664431812618147e+02 1.099680845739471096e+02 2.624279840083281634e+00 9.212250097493431822e-01 4.670343714434653792e-01 1.435652008091314880e+00 4.781285965183350584e-01 2.652655186960429567e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.529372026221625731e+02 1.161264156551379756e+02 1.398795894908485309e+02 9.890075145310773053e+01 0.000000000000000000e+00 -7.285253373521407561e-01 -2.939230651090533053e-01 1.536872390404771860e+00 6.290238939274249875e-05 4.167999663713756187e-01 3.635675765491440115e-01 3.378840368819328588e-01 3.713651706133115349e-01 9.997401395223729503e-01 8.573070910094424679e-01 7.689411293457618646e-01 9.176099233410501821e-01 1.816854421885172712e+02 9.621591344072520258e+01 1.069152722289487798e+02 9.694368938282586612e+01 1.403234231362938260e+02 1.183559623413705282e+02 1.114428705027815170e+02 1.044458187837950476e+02 1.463930189138880849e+02 1.247615939384168513e+02 1.364131256048966634e+02 1.076295154698514978e+02 1.521019798537959105e+02 1.402701313991398990e+02 1.397341524495877820e+02 1.250793617504973554e+02 1.292293024901728593e+00 2.935296432540657641e+00 7.355525899696488956e-01 1.244534846530872541e+00 8.787992967451672133e-01 1.227665485703377968e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.816854421885172712e+02 9.621591344072520258e+01 1.069152722289487798e+02 9.694368938282586612e+01 0.000000000000000000e+00 -8.521508259011267850e-01 -4.459214136748579915e-01 1.441619761872604766e+00 3.699402982686715059e-05 6.272893071286276268e-01 3.640023192031616728e-01 3.378847292132415858e-01 4.045027697960609236e-01 1.008647524320229527e+00 8.571633311465129967e-01 7.750403277078520281e-01 9.249084139773058322e-01 1.929967966286894523e+02 9.009175532950443710e+01 9.027690491839969411e+01 8.665992446040569064e+01 1.521195172748917912e+02 1.135374173052864109e+02 1.016092666344844417e+02 1.003620821116597170e+02 1.538746311640630893e+02 1.328014421502332141e+02 1.313878837850716650e+02 1.026518847255615583e+02 1.574133253977861671e+02 1.377141584575049080e+02 1.344487316753798041e+02 1.251801252067406836e+02 1.208028743394699900e+00 2.958169537157620432e+00 6.684939728912006052e-01 1.240474145208300127e+00 8.868301246082197498e-01 1.224889868044110486e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.929967966286894523e+02 9.009175532950443710e+01 9.027690491839969411e+01 8.665992446040569064e+01 0.000000000000000000e+00 -9.916537617640841518e-01 -5.764708591788256786e-01 1.293163335650657331e+00 1.823316337314304713e-05 8.447451198660123062e-01 3.696087233792105242e-01 3.378840368819328588e-01 3.801471977786244905e-01 1.021366162175100234e+00 8.511250277928719132e-01 7.695652607682420543e-01 9.183725509118489949e-01 2.035261158878163030e+02 8.198531430302936940e+01 8.452882750937249057e+01 8.289208422161821943e+01 1.530638385180498062e+02 1.068449033762373830e+02 9.784075053856517457e+01 9.192696240090587878e+01 1.334246990633947121e+02 1.153599919549508144e+02 1.297539467403200319e+02 9.231462412837720422e+01 1.651756955229932373e+02 1.348045911427729777e+02 1.319817052314106434e+02 1.197655852647304187e+02 1.208376531052174796e+00 2.937268840620977706e+00 6.638747351743553571e-01 1.234787494042546951e+00 8.931509828694566000e-01 1.227086136339012867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.035261158878163315e+02 8.198531430302936940e+01 8.452882750937249057e+01 8.289208422161821943e+01 0.000000000000000000e+00 -1.035675600164493781e+00 -6.122023614970781846e-01 1.240851161168090799e+00 1.326582344432499725e-05 8.829380725135234087e-01 3.437115834236628698e-01 3.378840368819328588e-01 3.575348610379970316e-01 1.022494875313381568e+00 8.505854140404560670e-01 7.690790283111427206e-01 9.180402841207671027e-01 2.097425074586598441e+02 7.746165595065694731e+01 8.043784908445661586e+01 7.852170290266643349e+01 1.515602689811791208e+02 1.035094925356294908e+02 9.229036166013835896e+01 8.739042213268736248e+01 1.262532929724239494e+02 1.108475384817970593e+02 1.248956281058420217e+02 8.650154041060136478e+01 1.710420756192962131e+02 1.427056054481569447e+02 1.298458514271571005e+02 1.170532219861492536e+02 1.207357269009424749e+00 2.935413375720874463e+00 6.634439904658341325e-01 1.235656247326439638e+00 8.912092308771850657e-01 1.225903425770804134e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.097425074586598441e+02 7.746165595065694731e+01 8.043784908445661586e+01 7.852170290266643349e+01 0.000000000000000000e+00 -1.017879712154690308e+00 -6.038387959404762917e-01 1.268079371631095853e+00 1.379905091627079387e-05 8.073478163549117070e-01 3.275350712200655878e-01 3.378840368819328588e-01 3.606298801920252428e-01 1.016290784031094629e+00 8.535239080040428750e-01 7.717490919804402827e-01 9.216889375963608355e-01 2.068644150501633590e+02 8.026776628644141454e+01 8.369038660905169991e+01 8.166719800281531150e+01 1.489452721072824772e+02 1.073415853237684843e+02 9.317021171966658244e+01 8.966158415335756615e+01 1.306989490451578035e+02 1.152733082288368536e+02 1.239961569608039866e+02 8.934596751427693562e+01 1.721728662129492875e+02 1.504073298831115437e+02 1.323924016296305410e+02 1.194463519390323540e+02 1.205235816806457416e+00 2.945607453449118118e+00 6.656585520605847739e-01 1.240982846077859802e+00 8.834743456983027432e-01 1.222271605707680564e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.068644150501633590e+02 8.026776628644141454e+01 8.369038660905169991e+01 8.166719800281531150e+01 0.000000000000000000e+00 -1.040000969342527615e+00 -6.161077858963184273e-01 1.236105847211263375e+00 1.278171780127350825e-05 8.749500562903169687e-01 3.325928505050002593e-01 3.378840368819328588e-01 3.525174146873942815e-01 1.022618719815237887e+00 8.505216552778149808e-01 7.690252543197283464e-01 9.183048768953498975e-01 2.104553798676793974e+02 7.703125200613810364e+01 8.005480919948524843e+01 7.809082070209795745e+01 1.508799680299150907e+02 1.034388870045258528e+02 9.125158801302390543e+01 8.687420303194163296e+01 1.256030921953645958e+02 1.107892945125139335e+02 1.237441990197060449e+02 8.580676537876797738e+01 1.723778194507313231e+02 1.455146090069916056e+02 1.297390257672545033e+02 1.168986267039560403e+02 1.205969425165984488e+00 2.935209017262100595e+00 6.633714405214140575e-01 1.237420403916318135e+00 8.879551532365514976e-01 1.224099713034908277e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.508799680299150907e+02 1.034388870045258528e+02 9.125158801302390543e+01 8.687420303194163296e+01 1.000000000000000000e+00 -7.067942452662112629e-01 -2.223243843120343843e-01 1.508735893779612036e+00 4.323322427451255348e-05 2.984993558903553668e-01 4.791857218130803897e-01 3.322410156225306110e-01 3.524197141235134723e-01 6.864430557230620789e-01 1.020981998719223904e+00 9.308535417493575270e-01 8.425293152953213793e-01 1.648433703469745808e+02 1.217451432199537464e+02 1.143937926002905243e+02 1.022515101301144114e+02 1.567799162520509242e+02 1.639338299760863720e+02 1.101775385477878473e+02 9.959492859424385358e+01 1.549457013619515067e+02 1.467626754114792220e+02 1.396309357346061972e+02 1.061912824178416770e+02 1.517287505672790928e+02 1.487878852390891780e+02 1.393974218215896030e+02 1.268463421310493686e+02 2.045835548232294077e+00 7.115787988721722357e-01 3.024386061092803613e-01 1.114388280476966475e+00 7.607274922690867580e-01 2.635280330281478900e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.567799162520509242e+02 1.639338299760863720e+02 1.101775385477878331e+02 9.959492859424385358e+01 1.000000000000000000e+00 -6.531508228788301951e-01 -1.192628395396486685e-01 1.512961193781988456e+00 5.089222659119963378e-05 2.955779520774072244e-01 4.751039290399778903e-01 6.173386182296409785e-01 2.682214385722567762e-01 6.838723084600439872e-01 1.017424638707245643e+00 9.295291160031562416e-01 8.394949700836865647e-01 1.595604774493845639e+02 1.100126690732318764e+02 1.151815917794092599e+02 9.385716962330610613e+01 1.530769215546100384e+02 1.750737848395648371e+02 1.058228804256249447e+02 1.008875660490960939e+02 1.597900128776298914e+02 1.525539336438993985e+02 1.391013807426452047e+02 1.061660394299071584e+02 1.386863506138787443e+02 1.462440845751228267e+02 1.263031617221604108e+02 1.238512592985752576e+02 2.040488018623254352e+00 7.094764503373314213e-01 3.048553937696512617e-01 1.111506793592727416e+00 7.646510391147740560e-01 2.628124586208703040e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.530769215546100384e+02 1.750737848395648371e+02 1.058228804256249447e+02 1.008875660490960939e+02 1.000000000000000000e+00 -6.913302921772257470e-01 -1.835724202031663310e-01 1.500911835848715015e+00 4.782193023634348912e-05 3.033633996642864927e-01 4.930756107439806524e-01 5.400035812009749137e-01 3.000301130533959970e-01 6.864430557230620789e-01 1.020981998719223904e+00 9.308535417493575270e-01 8.425293152953213793e-01 1.594869335766663880e+02 1.177830805468684900e+02 1.140728501254516374e+02 1.003368845279130142e+02 1.576146401275601363e+02 1.775684478256454213e+02 1.086984242275832599e+02 1.012367643611413399e+02 1.588582641094558596e+02 1.494714302112407438e+02 1.385714197507839742e+02 1.079845899415218753e+02 1.461284393523088738e+02 1.507704397262869520e+02 1.366197284878453502e+02 1.275352389469638865e+02 2.045835548232294077e+00 7.115787988721722357e-01 3.024386061092803613e-01 1.114388280476966475e+00 7.607274922690867580e-01 2.635280330281478900e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.576146401275601363e+02 1.775684478256454213e+02 1.086984242275832599e+02 1.012367643611413541e+02 1.000000000000000000e+00 -6.824777167495557073e-01 -1.792360947178459618e-01 1.514280661218734725e+00 4.791248950409895545e-05 2.993726304713794084e-01 4.981574588151171934e-01 5.912411177633130066e-01 3.179647129433504915e-01 6.864425117656398623e-01 1.020981651091686482e+00 9.308555118233121650e-01 8.425285044476514829e-01 1.619432504078368424e+02 1.207357641298713986e+02 1.153942614143762881e+02 1.041657237118280932e+02 1.586242979008926284e+02 1.766723436296352929e+02 1.101056547969502759e+02 1.035010940814645295e+02 1.568987988236069953e+02 1.493992364466189144e+02 1.396675317938902197e+02 1.100345170543939446e+02 1.485412471224319120e+02 1.510608387804264225e+02 1.377241255893002290e+02 1.297496871735108925e+02 2.045834974685636798e+00 7.115792099303179796e-01 3.024382145611211326e-01 1.114389341378219545e+00 7.607318773465114869e-01 2.635277575540332595e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.485412471224319120e+02 1.510608387804264225e+02 1.377241255893002290e+02 1.297496871735108925e+02 3.000000000000000000e+00 2.558701851398492710e-01 7.320959461155386316e-01 2.479644424164160199e+00 2.276024819160934098e-04 6.610360607954101075e-01 3.080654688459220081e-01 3.775357834767990584e-01 2.239658148803187754e-01 1.196787861510968831e+00 8.212865766254151545e-01 8.039223179637771111e-01 5.748187972608876928e-01 1.520578440704260004e+02 1.445115117492124170e+02 1.355764162262831576e+02 1.181476242514346922e+02 1.499421609152725807e+02 1.553277755407956988e+02 1.342480721796794398e+02 1.185536690727492868e+02 1.417734028637633230e+02 1.397583063165987198e+02 1.458687326997185778e+02 1.228448646720863877e+02 1.262937991415983419e+02 1.261168382588717947e+02 1.289694516772609063e+02 1.272770303388022342e+02 1.330941533426904577e+00 2.826402250379017378e+00 8.317497598308345452e-01 1.450301637733495852e+00 4.257561588469698788e-01 1.540263669740521868e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.262937991415983561e+02 1.261168382588717805e+02 1.289694516772609063e+02 1.272770303388022484e+02 3.000000000000000000e+00 5.397709257054243981e-01 1.119258456189987205e+00 2.660283395220861991e+00 7.832796748630512450e-05 1.386185981298351244e-01 4.304687395303748443e-01 5.381433075527050081e-01 3.797187723783955193e-01 8.195166961037485542e-01 8.606789858175710739e-01 8.765301785933669043e-01 1.036827721581063955e+00 1.216262999940412755e+02 1.212685975095484991e+02 1.253611249407376675e+02 1.222728739669367570e+02 1.239448151762356929e+02 1.259725588909315519e+02 1.247736223720031319e+02 1.200917665752727288e+02 1.315599950926631436e+02 1.252170345444094153e+02 1.274855371454338098e+02 1.213916277533294164e+02 1.219680891386041850e+02 1.216384954562120271e+02 1.248943995529587454e+02 1.248775018462465738e+02 1.353546703392518591e+00 2.381694474310220300e-01 5.329498425128255112e-01 1.215871252799361812e+00 3.083510110622063038e-01 1.039372476596065242e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.219680891386041708e+02 1.216384954562120129e+02 1.248943995529587312e+02 1.248775018462465738e+02 3.000000000000000000e+00 5.427898239237725075e-01 1.044636716998291082e+00 2.740942930849254111e+00 9.028336516123580593e-05 8.657598345728309552e-02 5.692931059504782176e-01 6.649506396527727903e-01 4.041353670084232852e-01 6.329113967785386929e-01 1.099406159168679009e+00 1.053309496797026235e+00 1.052830154057409873e+00 1.152703312935615969e+02 1.159084379843115329e+02 1.212255008083181735e+02 1.196617990158192981e+02 1.191524083891254833e+02 1.198208334043762164e+02 1.178962948091882339e+02 1.174400788826648636e+02 1.249010110234213471e+02 1.196840096204233816e+02 1.212230161537022752e+02 1.188253955326990479e+02 1.199307260768177201e+02 1.205482243728506120e+02 1.237274978801049059e+02 1.224054909404114682e+02 1.164408208688481494e+00 4.192981586811294070e-01 3.889584468002381112e-01 1.045871751480704548e+00 4.633043926492007580e-01 1.316323852044650300e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.199307260768177201e+02 1.205482243728505978e+02 1.237274978801049059e+02 1.224054909404114682e+02 3.000000000000000000e+00 5.334478225199950074e-01 1.057768222230453414e+00 2.709127422809536778e+00 7.065232368689433216e-05 4.964873302420916984e-02 5.659401789727598331e-01 6.271093370959111013e-01 4.674532038003570422e-01 4.883633786243539721e-01 1.191645670558286740e+00 1.163616188878111357e+00 1.106563751929516171e+00 1.127594717022894457e+02 1.157878581440234882e+02 1.207511995514738459e+02 1.174800086090729536e+02 1.178881957040497781e+02 1.198580592000615752e+02 1.171765510102856069e+02 1.156514905514669778e+02 1.225458221668983327e+02 1.187389011049033627e+02 1.207173392237021687e+02 1.169100464535434014e+02 1.174417076069168786e+02 1.183750635548930603e+02 1.214815972330056297e+02 1.194865811215455693e+02 1.081359872602233763e+00 4.797766359905782929e-01 3.236930227334723909e-01 8.933993808500250156e-01 5.124695967721196732e-01 1.419175243643017170e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
