# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.435432013509254432e+02 1.289700671663580067e+02 2.035311940365816952e+02 5.560621176891825002e+01 2.000000000000000000e+00 -1.109726627221977235e+00 -6.037430364311423547e-01 1.084289781987187951e+00 7.286972051543701195e-08 1.520291789180419073e-01 2.835171269474625610e-01 1.518011364753447889e+00 5.920149433036844266e-01 6.321811547429027067e-01 8.385404500692352769e-01 1.420523314011929106e+00 1.241290523713201033e+00 1.256242542177426742e+02 1.355393009530986035e+02 1.850406013302423389e+02 3.168452670430335161e+01 1.398972888217225545e+02 1.607365715005709035e+02 1.865410941239650242e+02 3.275713618407153405e+01 1.182487911696113230e+02 1.200489565325359678e+02 2.454654326329968512e+02 2.832948375273394603e+01 1.392525610523312025e+02 1.314253152179213942e+02 1.913907939976947716e+02 3.527644060588211516e+01 3.310519088748532512e-01 1.508262328743852909e-01 3.196477798810515448e-10 1.235535463503067888e+01 2.932288279829311506e-01 6.122657780937644512e-02 5.178278512594147287e+00 4.008209396386995700e-03
1.182487911696113230e+02 1.200489565325359536e+02 2.454654326329968512e+02 2.832948375273394248e+01 2.000000000000000000e+00 -9.641169192404299704e-01 -5.410746957873966423e-01 1.312840857306536879e+00 6.176459574523911917e-08 2.773746354090265154e-01 3.129611998477825896e-01 2.000000000000000000e+00 6.032042852403766142e-01 7.597170355586254642e-01 8.921665041800661555e-01 1.234916128276474900e+00 1.076543319297073698e+00 1.340475142503667030e+02 1.254259583888386800e+02 1.784547821986977283e+02 6.317892575809530342e+01 1.361933062900872073e+02 1.461544619417377362e+02 1.791464763285686104e+02 6.422111431878322207e+01 1.360586625706138477e+02 1.313007426995243634e+02 2.189810917420288661e+02 5.911082737308776558e+01 1.349857164930009219e+02 1.306053639767006302e+02 1.784659379548761251e+02 7.005505530650223989e+01 3.807318562031680731e-01 1.734602642498457858e-01 2.980101109129683531e-10 9.837226238462179140e+00 3.372327812487458942e-01 7.041466300186148553e-02 6.987396955547293231e+00 4.609709051241158047e-03
1.360586625706138477e+02 1.313007426995243634e+02 2.189810917420288376e+02 5.911082737308776558e+01 2.000000000000000000e+00 -1.096974274564333829e+00 -6.413045228297111766e-01 1.147355973701043697e+00 3.867002719688009666e-08 2.281007483454720042e-01 2.808183349328077227e-01 1.980730797957221068e+00 6.049682343462269296e-01 6.920375375506891968e-01 8.806405851849241628e-01 1.292439709283357274e+00 1.141250437105305160e+00 1.275538471345570315e+02 1.332642460379223337e+02 1.840517773246342017e+02 4.347647170994870436e+01 1.379081657532096870e+02 1.578794062459273277e+02 1.848162945995555333e+02 4.445558160617317611e+01 1.279298187057840153e+02 1.259418214270824734e+02 2.351799028545861461e+02 4.016813350848695308e+01 1.358736031353363103e+02 1.347396139725012176e+02 1.814564809552323084e+02 4.815311694906315410e+01 3.668191870868168225e-01 1.671216949538119612e-01 3.237428318735006047e-10 1.005675554043905606e+01 3.249096514064238050e-01 6.784157677344158921e-02 5.556605526664213812e+00 4.441261515444360104e-03
1.358736031353363103e+02 1.347396139725012176e+02 1.814564809552323084e+02 4.815311694906315410e+01 3.000000000000000000e+00 -1.280891030863481328e+00 -5.290140800202527416e-01 6.672320182932904853e-01 4.163277575447749162e-05 1.404047828654452490e-01 2.289851633514916607e-01 1.939390501660017141e-01 4.992379527966613328e-01 5.893653523255101279e-01 6.701640721261703515e-01 5.832849238479025367e-01 1.170869994899893518e+00 1.308084722751593176e+02 1.299596664105567640e+02 1.570592851686536449e+02 2.838780582204913117e+01 1.358223859702933964e+02 1.565595685437826887e+02 1.502534425950757395e+02 2.707541580319010421e+01 1.374950969847034514e+02 1.246209745346346267e+02 2.148064455453243511e+02 2.737188160685447968e+01 1.301910579910235128e+02 1.642220142610408118e+02 1.635691751326789358e+02 3.160995313395388351e+01 1.892160999326230053e-01 8.414121982665652422e-02 1.227525439787847256e-01 1.036465129285560138e+01 2.728070843051718097e-01 8.566277094788733448e-01 1.078618654918361841e+00 3.317023008979676484e-03
1.301910579910235128e+02 1.642220142610408118e+02 1.635691751326789358e+02 3.160995313395388351e+01 3.000000000000000000e+00 -1.072418176932861122e+00 -5.290356282106312147e-01 1.084199274344909369e+00 1.505909635511394368e-04 2.755847743203895250e-01 4.018358935351896699e-01 2.306466214245198043e-01 4.991803705220062004e-01 7.880333946935730305e-01 8.889971887591758826e-01 7.748577965593499428e-01 1.038975473851296849e+00 1.601792097023377437e+02 1.305895090258104290e+02 1.248406865996376780e+02 8.728432764781840092e+01 1.431898081561818685e+02 1.588130197477580623e+02 1.209071361542945624e+02 8.643784865414656338e+01 1.409095432007273132e+02 1.339324472668543535e+02 1.629777950714638735e+02 8.222438466071778862e+01 1.434628026576689592e+02 1.531390893800455331e+02 1.437527025701578793e+02 9.697085584440554840e+01 2.530687614622493808e-01 1.125354252304434227e-01 1.641764853386199208e-01 5.019847638657765287e+00 3.648682695924002073e-01 1.145704375555114174e+00 1.442608146887852882e+00 4.436381809587383769e-03
1.434628026576689592e+02 1.531390893800455331e+02 1.437527025701578793e+02 9.697085584440554840e+01 3.000000000000000000e+00 -6.696406147543678689e-01 2.931390763175611980e-03 1.357787379728088828e+00 2.566040819411930529e-05 6.467457344795830565e-01 5.530409565762518520e-01 6.018491725229876410e-01 4.991811061166367414e-01 8.263840732729833549e-01 9.139913656110623119e-01 7.771837710880644678e-01 1.060670280063036097e+00 1.512135630668076374e+02 1.425241921935673588e+02 1.374854514836818851e+02 7.902909831991166811e+01 1.511683113531755112e+02 1.630235841706103201e+02 1.362843484760675210e+02 7.599194661976281395e+01 1.532669272977006756e+02 1.364604843989296228e+02 1.667739881152272403e+02 7.765158792088035966e+01 1.501050293679763001e+02 1.651403475152291946e+02 1.417851644084392717e+02 8.454087319711567261e+01 2.476238869284735356e-01 1.101141810300381857e-01 1.606441635685157132e-01 4.911759374897073371e+00 3.570179844058650187e-01 1.121054092598045449e+00 1.411569861733486420e+00 4.340931299565903463e-03
1.532669272977006756e+02 1.364604843989296228e+02 1.667739881152272403e+02 7.765158792088035966e+01 2.000000000000000000e+00 -8.427334816093245973e-01 -3.292149756498982116e-01 1.343748012431249084e+00 3.313070945334160474e-07 1.647687322211421890e-01 2.497230556809865998e-01 0.000000000000000000e+00 4.714236212912988888e-01 6.442345139232551476e-01 7.895336150984402224e-01 9.552431698744032751e-01 1.026280435172485017e+00 1.469664849697855118e+02 1.359970442827307409e+02 1.634233288230985863e+02 3.857164915755979706e+01 1.472476856155578275e+02 1.601882979992839182e+02 1.647551644091340677e+02 3.996289922030685915e+01 1.317390707288759870e+02 1.167276782338008871e+02 2.131622285942155486e+02 4.063911470098735634e+01 1.401329238397519532e+02 1.296199054408657503e+02 1.690477912174966093e+02 5.032959296615478451e+01 3.328266804573712934e-01 1.516348133231296136e-01 2.605133096789173066e-10 6.818853043874312903e+00 2.948008297591275806e-01 6.155481386860160720e-02 4.891200605883568642e+00 4.029697374679790285e-03
1.401329238397519532e+02 1.296199054408657503e+02 1.690477912174966093e+02 5.032959296615479161e+01 3.000000000000000000e+00 -1.275680863633654738e+00 -5.195590628187142235e-01 6.681973355514051471e-01 3.470989747802376508e-05 1.451513956310554188e-01 1.844319973776284982e-01 5.401518443235189121e-02 4.998675774041435038e-01 5.820374299522069750e-01 6.759898404420787710e-01 5.876161712601679632e-01 1.117776107222387738e+00 1.307950420702339898e+02 1.303066396171393251e+02 1.573382690594104645e+02 2.453484823636449619e+01 1.345785237904012206e+02 1.577275139918576770e+02 1.505075502339814193e+02 2.341228316460600212e+01 1.320499541571487896e+02 1.259680373903620989e+02 2.138230854140004169e+02 2.369185242420993376e+01 1.263060942081427953e+02 1.706583324832754158e+02 1.727212313263943884e+02 2.736706620287823810e+01 1.870717708950814240e-01 8.318767276663703580e-02 1.213614264082599342e-01 9.676304219104540749e+00 2.697154438114715558e-01 8.469198056321277646e-01 1.066394994529819229e+00 3.279432234825792585e-03
1.263060942081428095e+02 1.706583324832754158e+02 1.727212313263943884e+02 2.736706620287823455e+01 3.000000000000000000e+00 -1.018137102713311037e+00 -4.951899469753365257e-01 1.158915741548714795e+00 1.603460501692908807e-04 3.071661681593977344e-01 4.334491106699728258e-01 2.660611609683763423e-01 4.991803705220062004e-01 7.880333946935730305e-01 8.889971887591758826e-01 7.748577965593499428e-01 1.038975473851296849e+00 1.627021470708847346e+02 1.303182631565695999e+02 1.218361798398062490e+02 9.448833346248582643e+01 1.445096090170808907e+02 1.579722766074278297e+02 1.184866410572295763e+02 9.349326601457822505e+01 1.435848772862557610e+02 1.343774722717603822e+02 1.583468953517407556e+02 8.903017205649965149e+01 1.453074525963644703e+02 1.497098022553452381e+02 1.368962192559303901e+02 1.049797342412452394e+02 2.530687614622493808e-01 1.125354252304434227e-01 1.641764853386199208e-01 5.019847638657765287e+00 3.648682695924002073e-01 1.145704375555114174e+00 1.442608146887852882e+00 4.436381809587383769e-03
1.453074525963644703e+02 1.497098022553452381e+02 1.368962192559303901e+02 1.049797342412452394e+02 3.000000000000000000e+00 -3.940590378186324960e-01 3.111001875106013115e-01 1.600781736852133985e+00 3.628895917958181212e-05 6.135354878973509063e-01 4.970426766788037520e-01 3.275647648521731181e-01 4.991803705220062004e-01 7.743120934082267093e-01 9.467103373950160883e-01 7.996730243827494533e-01 9.829094864167358114e-01 1.521876219081908914e+02 1.435617460391901830e+02 1.330204765089302725e+02 9.114131276887721356e+01 1.501821463005964574e+02 1.595656368949919397e+02 1.318071212842550040e+02 8.847438075160224003e+01 1.544779617733270527e+02 1.336578428306160617e+02 1.533286650568896050e+02 9.250550009841160204e+01 1.458082303267454165e+02 1.451967379970868990e+02 1.213595069533702997e+02 9.494355829982492878e+01 2.356106217815615578e-01 1.047720839102919826e-01 1.528506315086955725e-01 4.673542119780293547e+00 3.396975563886435734e-01 1.066667093728470794e+00 1.343088732120701678e+00 4.130334659151036099e-03
1.544779617733270527e+02 1.336578428306160617e+02 1.533286650568896050e+02 9.250550009841160204e+01 2.000000000000000000e+00 -8.437121726629193130e-01 -4.113364833992474434e-01 1.423912138073408995e+00 6.340031674358589478e-07 2.395307873438545787e-01 3.707269142822666175e-01 0.000000000000000000e+00 4.582657937578241691e-01 7.472376428066075382e-01 9.180732665796416114e-01 1.136873781133795447e+00 9.661024768997662493e-01 1.565480707528426763e+02 1.296533444758980806e+02 1.587048463292830434e+02 6.283682342682418209e+01 1.491359299354004406e+02 1.473351464501919281e+02 1.592581956708021380e+02 6.466173152137578484e+01 1.371980124884937879e+02 1.171014876770962729e+02 1.963675910711305050e+02 6.941870635058725725e+01 1.430921785320342963e+02 1.262171064897145811e+02 1.571101061535811425e+02 7.705589484905299003e+01 3.960719208965726157e-01 1.804491506064088147e-01 3.100172343198562919e-10 8.114602530242976286e+00 3.508202250016285717e-01 7.325173972190422711e-02 5.820648803752249023e+00 4.795438808054737663e-03
1.430921785320342963e+02 1.262171064897145811e+02 1.571101061535811425e+02 7.705589484905299003e+01 3.000000000000000000e+00 -9.584377860712764985e-01 -3.015851276654485380e-01 1.084709555522895830e+00 3.341398968629225160e-06 3.993788078635182592e-01 4.290189170145933817e-01 4.556255499478721327e-01 4.991803705220062004e-01 7.712846002633294562e-01 8.795056510194185773e-01 7.647116188937799208e-01 1.015808639113173095e+00 1.425615506518540769e+02 1.316246144943813476e+02 1.423075699134079457e+02 5.287197812060850310e+01 1.396944020784075633e+02 1.575809135464991186e+02 1.358555289939000659e+02 4.932745368304440348e+01 1.406803771520679049e+02 1.281886503386406844e+02 1.879597518753174938e+02 5.209841567202933987e+01 1.446615222936499379e+02 1.525996499742506955e+02 1.766025185465285290e+02 5.821418652343751177e+01 2.472759973982555093e-01 1.099594804238138296e-01 1.604184725538125578e-01 4.958728775414826373e+00 3.565164058844423889e-01 1.119479111201757027e+00 1.409586731565486417e+00 4.334832715055300829e-03
1.446615222936499379e+02 1.525996499742506955e+02 1.766025185465285290e+02 5.821418652343751177e+01 3.000000000000000000e+00 -1.285700484461832271e+00 -5.648284213443385271e-01 6.934274524206743839e-01 5.650889197372815009e-05 1.718519180250283329e-01 2.887291353886208833e-01 1.736907358803501666e-01 4.940672022678332387e-01 6.377759840002604763e-01 7.960729432650166526e-01 6.876048391988214270e-01 8.415650066387969641e-01 1.437778168115005997e+02 1.370976665971865884e+02 1.492184931654856825e+02 3.924265239272472172e+01 1.398736890305403335e+02 1.680371225830884896e+02 1.390466974948019470e+02 3.818344427467499003e+01 1.338531457852714368e+02 1.287775208206647335e+02 1.995453186923332680e+02 3.773408988444136725e+01 1.127059339185826587e+02 1.935042019981625288e+02 2.058757437645496680e+02 4.382079169040363098e+01 2.052450370876436336e-01 9.126901889628531717e-02 1.331511983430472001e-01 4.539109788592313066e+00 2.959172086457265149e-01 9.291946402075711431e-01 1.169990956226801160e+00 3.598015917412180926e-03
1.338531457852714368e+02 1.287775208206647335e+02 1.995453186923332680e+02 3.773408988444136725e+01 2.000000000000000000e+00 -1.129357580495131463e+00 -6.169258006682927231e-01 1.058210639678029974e+00 5.289051407047476003e-08 1.354500588016733786e-01 2.547529972968968215e-01 1.595600148964058551e+00 5.470890361881436403e-01 6.133635878870370428e-01 8.281866771083326029e-01 1.491303494221473347e+00 1.214773734679105210e+00 1.267986060931442722e+02 1.344130966306043717e+02 1.849060745546191242e+02 3.329168405886449733e+01 1.404136836836289604e+02 1.586397599506734082e+02 1.865886426969103127e+02 3.428871890439952352e+01 1.270200646537726072e+02 1.218596806760831583e+02 2.460726937312694531e+02 3.042185636155129913e+01 1.405694660303794024e+02 1.321717183094932011e+02 1.896686749733948716e+02 3.712068515478133435e+01 3.186502803917773408e-01 1.451760890265297310e-01 3.041211634800886594e-10 1.436393263842064982e+01 2.822441005494997768e-01 5.893295178915068655e-02 5.045554149913471065e+00 3.858056735593866100e-03
1.405694660303794024e+02 1.321717183094932011e+02 1.896686749733948716e+02 3.712068515478133435e+01 3.000000000000000000e+00 -1.260718691589931550e+00 -5.818437007836098074e-01 7.604063176037471061e-01 7.036326074536504113e-05 2.285791240226752452e-01 3.004873688944910137e-01 5.427311515271726616e-01 5.012250934695291482e-01 7.067057273740152690e-01 7.972477894983656110e-01 6.948883603731013103e-01 1.101122950142866985e+00 1.423372187030470286e+02 1.310685671081173211e+02 1.461345201502723228e+02 4.990557343869431861e+01 1.414911676080172924e+02 1.580941668066760712e+02 1.390796929991047364e+02 4.904528230594140581e+01 1.468703313475428160e+02 1.264726540681472784e+02 1.981301951450220997e+02 4.727686172272799325e+01 1.331749492281297762e+02 1.641385333011885166e+02 1.408491335375265123e+02 5.523697800445184924e+01 2.269512062077979619e-01 1.009213873662607314e-01 1.472329147570952956e-01 7.330356359266644972e+00 3.272126255554049234e-01 1.027463794553172383e+00 1.293726088737532365e+00 3.978532207583315890e-03
1.331749492281297762e+02 1.641385333011885166e+02 1.408491335375265123e+02 5.523697800445184924e+01 3.000000000000000000e+00 -1.075139338450855853e+00 -5.086052237398062115e-01 1.058326546838094906e+00 1.359461266779088200e-04 2.698381376685304867e-01 4.091687144068002491e-01 3.524236045669202899e-01 4.991803705220062004e-01 7.871506956539816580e-01 8.884514408826855725e-01 7.743471765088871805e-01 1.037818001257116984e+00 1.599858395890669271e+02 1.311940488378245107e+02 1.246496734775942912e+02 8.483732446139802619e+01 1.426335028557870714e+02 1.598358758591931519e+02 1.201851020811178614e+02 8.369872378756434728e+01 1.388971892772238164e+02 1.341957567156128448e+02 1.614691862979303494e+02 7.997214104283742131e+01 1.365390981104338834e+02 1.579085520775485918e+02 1.509996007147091746e+02 9.431845608220368149e+01 2.527893507799426343e-01 1.124111759967896945e-01 1.639952197278478907e-01 5.017040331972324907e+00 3.644654221931851734e-01 1.144439414833827717e+00 1.441015377687040910e+00 4.431483646826714536e-03
1.388971892772238164e+02 1.341957567156128448e+02 1.614691862979303494e+02 7.997214104283742131e+01 2.000000000000000000e+00 -8.302435004250503514e-01 -3.862703007525731813e-01 1.425783299902472656e+00 3.487901310612235817e-07 1.974503374069214168e-01 2.911264385357071882e-01 0.000000000000000000e+00 4.358475571657497438e-01 7.365278335775905516e-01 9.202827259552517347e-01 1.102095279192266908e+00 9.437413434739624352e-01 1.399178774223238122e+02 1.317711580112124636e+02 1.623281844133744016e+02 4.583627109333367144e+01 1.429897748584582473e+02 1.537757691631938428e+02 1.643055314385282486e+02 4.747378109125360623e+01 1.137427003057800192e+02 1.023187822899366921e+02 2.102535297804932100e+02 5.241669277099168056e+01 1.304207852171399793e+02 1.176818326934442211e+02 1.689721000636615997e+02 6.286515614917100692e+01 3.840102064663482029e-01 1.749538705601401678e-01 3.005760134730036942e-10 7.867474924723424579e+00 3.401365760301633401e-01 7.102097929828597722e-02 5.643389868741451210e+00 4.649401660711667723e-03
